id,sigla,iata,nombre,municipio,departamento,id_categoriaaeropuerto,latitud,longitud,propietario,explotador,longitud_pista,ancho_pista,pbmo,elevacion,resolucion,fecha_construccion,fecha_vigencia,clase,tipo,numero_vuelos_origen,gcd_departamento,gcd_municipio,year,fecha_inicio,fecha_fin,vigente
522,9NG,9NG,REMOLINOS,Puerto López,Meta,A,4.2053,-72.6639,BLANCA E. BULLA PULIDO,ECO LTDA.,895,0,2000,586,"  835,000",2015-04-14,,1A,Público,0,50,50573,2015,2009-01-01,2015-12-31,N
523,9NG,9NG,REMOLINOS,Puerto López,Meta,A,4.2053,-72.6639,BLANCA E. BULLA PULIDO,ECO LTDA.,1711,0,2000,586,"  835,000",2015-04-14,,1A,Aerocivil,0,50,50573,2016,2016-01-01,2100-12-31,S
524,9NH,9NH,LOS ARUCOS,Maní,Casanare,A,4.9461,-72.2181,LUIS A. SANTOS,SAAC S.A.S.,354,11,2000,600,"  693,000",2015-03-31,,1A,Privado,0,85,85139,2015,2009-01-01,2015-12-31,N
525,9NH,9NH,LOS ARUCOS,Maní,Casanare,A,4.9461,-72.2181,LUIS A. SANTOS,SAAC S.A.S.,69,11,2000,600,"  693,000",2015-03-31,,1A,Privado,0,85,85139,2016,2016-01-01,2100-12-31,S
526,9NI,9NI,LA BENDICION DE ARAUCA,Arauca,Arauca,A,6.9496,-70.7562,AGROPECUARIA MARIPANATO SAS,HORACIO E. MARTINEZ G.,857,10,2500,410," 1126,000",2015-05-14,,1A,Aerocivil,0,81,81001,2015,2009-01-01,2015-12-31,N
527,9NI,9NI,LA BENDICION DE ARAUCA,Arauca,Arauca,A,6.9496,-70.7562,AGROPECUARIA MARIPANATO SAS,HORACIO E. MARTINEZ G.,1386,14,2500,410," 1126,000",2015-05-14,,1A,Privado,0,81,81001,2016,2016-01-01,2100-12-31,S
528,9NJ,9NJ,BELGRADO,Maní,Casanare,A,4.3026,-72.3026,FLORINDA ADAN GARCIA,SAAC S.A.S.,1136,18,2000,682,"  834,000",2015-04-14,,1A,Privado,0,85,85139,2015,2009-01-01,2015-12-31,N
529,9NJ,9NJ,BELGRADO,Maní,Casanare,A,4.3026,-72.3026,FLORINDA ADAN GARCIA,SAAC S.A.S.,1600,24,2000,682,"  834,000",2015-04-14,,1A,Privado,0,85,85139,2016,2016-01-01,2100-12-31,S
530,9NK,9NK,MEXICO,Trinidad,Casanare,A,5.495,-71.5189,CARLOS A. ARIZA,SAO S.A.S.,439,7,2000,568,"  997,000",2015-05-05,,1A,Público,0,85,85430,2015,2009-01-01,2015-12-31,N
531,9NK,9NK,MEXICO,Trinidad,Casanare,A,5.495,-71.5189,CARLOS A. ARIZA,SAO S.A.S.,70,2,2000,568,"  997,000",2015-05-05,,1A,Aerocivil,0,85,85430,2016,2016-01-01,2100-12-31,S
532,9NL,9NL,EL TESORO,Trinidad,Casanare,A,5.3072,-71.3732,RENSO AMAYA BECERRA,SAO S.A.S.,1558,6,2000,516," 1327,000",2015-06-05,2018-07-09,1A,Aerocivil,0,85,85430,2015,2009-01-01,2015-12-31,N
533,9NL,9NL,EL TESORO,Trinidad,Casanare,A,5.3072,-71.3732,RENSO AMAYA BECERRA,SAO S.A.S.,2555,3,2000,516," 1327,000",2015-06-05,2018-07-09,1A,Privado,0,85,85430,2016,2016-01-01,2100-12-31,S
534,A01,A01,CAMPO ALEGRE,Inírida,Guainía,A,1.8653,-69.0101,GOBERNACION,GOBERNACION,831,28,2000,577," 1333,000",2013-03-26,,1A,Público,175,94,94001,2014,2009-01-01,2014-12-31,N
535,A01,A01,CAMPO ALEGRE,Inírida,Guainía,A,1.8653,-69.0101,GOBERNACION,GOBERNACION,1438,34,2000,577," 1333,000",2013-03-26,,1A,Aerocivil,101,94,94001,2015,2015-01-01,2015-12-31,N
536,A01,A01,CAMPO ALEGRE,Inírida,Guainía,A,1.8653,-69.0101,GOBERNACION,GOBERNACION,2341,50,2000,577," 1333,000",2013-03-26,,1A,Fumigación,33,94,94001,2016,2016-01-01,2100-12-31,S
537,A02,A02,CAÑO COLORADO,Inírida,Guainía,A,2.2774,-68.3599,GOBERNACION,GOBERNACION,603,22,12202,413," 4419,000",2013-08-23,,1C,Público,6,94,94001,2014,2009-01-01,2014-12-31,N
538,A02,A02,CAÑO COLORADO,Inírida,Guainía,A,2.2774,-68.3599,GOBERNACION,GOBERNACION,522,36,12202,413," 4419,000",2013-08-23,,1C,Aerocivil,3,94,94001,2015,2015-01-01,2015-12-31,N
539,A02,A02,CAÑO COLORADO,Inírida,Guainía,A,2.2774,-68.3599,GOBERNACION,GOBERNACION,212,43,12202,413," 4419,000",2013-08-23,,1C,Aerocivil,0,94,94001,2016,2016-01-01,2100-12-31,S
540,A03,A03,FORTUL,Fortul,Arauca,A,6.7817,-71.7791,GOBERNACION,MUNICIPIO,1330,20,4000,730," 2036,000",2010-04-23,,1A,Aerocivil,4,81,81300,2014,2009-01-01,2014-12-31,N
541,A03,A03,FORTUL,Fortul,Arauca,A,6.7817,-71.7791,GOBERNACION,MUNICIPIO,2206,26,4000,730," 2036,000",2010-04-23,,1A,Público,7,81,81300,2015,2015-01-01,2015-12-31,N
542,A03,A03,FORTUL,Fortul,Arauca,A,6.7817,-71.7791,GOBERNACION,MUNICIPIO,4245,49,4000,730," 2036,000",2010-04-23,,1A,Fumigación,7,81,81300,2016,2016-01-01,2100-12-31,S
543,A04,A04,SANTA ROSA DEL SUR,Santa Rosa del Sur,Bolívar,A,7.9629,-76.034,MUNICIPIO,MUNICIPIO,1389,23,5000,61," 5959,000",2014-12-15,,1A,Fumigación,258,13,13688,2014,2009-01-01,2014-12-31,N
544,A04,A04,SANTA ROSA DEL SUR,Santa Rosa del Sur,Bolívar,A,7.9629,-76.034,MUNICIPIO,MUNICIPIO,2558,43,5000,61," 5959,000",2014-12-15,,1A,Público,258,13,13688,2015,2015-01-01,2015-12-31,N
545,A04,A04,SANTA ROSA DEL SUR,Santa Rosa del Sur,Bolívar,A,7.9629,-76.034,MUNICIPIO,MUNICIPIO,4040,82,5000,61," 5959,000",2014-12-15,,1A,Público,258,13,13688,2016,2016-01-01,2100-12-31,S
546,ABT,ABT,AGUA BLANCA,Piedras,Tolima,A,4.4656,-74.9948,SOCIEDAD CULTIVOS SAN JOSE,CRUZ VERDE,636,16,2000,1994," 4508,000",2012-08-18,2015-09-03,1A,Privado,29,73,73547,2014,2009-01-01,2014-12-31,N
547,ABT,ABT,AGUA BLANCA,Piedras,Tolima,A,4.4656,-74.9948,SOCIEDAD CULTIVOS SAN JOSE,CRUZ VERDE,481,21,2000,1994," 4508,000",2012-08-18,2015-09-03,1A,Aerocivil,46,73,73547,2015,2015-01-01,2015-12-31,N
548,ABT,ABT,AGUA BLANCA,Piedras,Tolima,A,4.4656,-74.9948,SOCIEDAD CULTIVOS SAN JOSE,CRUZ VERDE,358,24,2000,1994," 4508,000",2012-08-18,2015-09-03,1A,Aerocivil,46,73,73547,2016,2016-01-01,2100-12-31,S
549,ACD,ACD,ALCIDES FERNANDEZ,Acandí,Chocó,R,8.4969,-77.2739,INCORA LTDA,MUNICIPIO,703,0,,50," 1072,000",1969-09-15,,3A,Público,3040,27,27006,2014,2009-01-01,2014-12-31,N
550,ACD,ACD,ALCIDES FERNANDEZ,Acandí,Chocó,R,8.4969,-77.2739,INCORA LTDA,MUNICIPIO,75,0,,50," 1072,000",1969-09-15,,3A,Privado,4969,27,27006,2015,2015-01-01,2015-12-31,N
551,ACD,ACD,ALCIDES FERNANDEZ,Acandí,Chocó,R,8.4969,-77.2739,INCORA LTDA,MUNICIPIO,62,0,,50," 1072,000",1969-09-15,,3A,Fumigación,8622,27,27006,2016,2016-01-01,2100-12-31,S
552,ACI,ACI,EL MONASTERIO,Acacías,Meta,A,3.9587,-73.4425,EFA LTDA.,EFA LTDA.,361,12,2000,948," 2634,000",2012-05-24,,1A,Privado,7,50,50006,2014,2009-01-01,2014-12-31,N
553,ACI,ACI,EL MONASTERIO,Acacías,Meta,A,3.9587,-73.4425,EFA LTDA.,EFA LTDA.,315,16,2000,948," 2634,000",2012-05-24,,1A,Aerocivil,12,50,50006,2015,2015-01-01,2015-12-31,N
554,ACI,ACI,EL MONASTERIO,Acacías,Meta,A,3.9587,-73.4425,EFA LTDA.,EFA LTDA.,123,16,2000,948," 2634,000",2012-05-24,,1A,Fumigación,13,50,50006,2016,2016-01-01,2100-12-31,S
555,ACL,ACL,AGUACLARA,Sabanalarga,Casanare,A,4.7333,-73.0583,CORREGIMIENTO,CORREGIMIENTO,904,14,12202,1033," 3660,000",2007-08-14,,1C,Fumigación,2,85,85300,2014,2009-01-01,2014-12-31,N
556,ACL,ACL,AGUACLARA,Sabanalarga,Casanare,A,4.7333,-73.0583,CORREGIMIENTO,CORREGIMIENTO,1614,3,12202,1033," 3660,000",2007-08-14,,1C,Fumigación,3,85,85300,2015,2015-01-01,2015-12-31,N
557,ACL,ACL,AGUACLARA,Sabanalarga,Casanare,A,4.7333,-73.0583,CORREGIMIENTO,CORREGIMIENTO,2393,0,12202,1033," 3660,000",2007-08-14,,1C,Privado,3,85,85300,2016,2016-01-01,2100-12-31,S
558,ACP,ACP,ACAPULCO,Nunchía,Casanare,A,5.4086,-71.8694,YOLANDA CAMACHO V.,MARIA A. PACHECO OCHOA,84,15,2000,656," 4895,000",2011-09-06,2014-09-09,1A,Aerocivil,0,85,85225,2014,2009-01-01,2014-12-31,N
559,ACP,ACP,ACAPULCO,Nunchía,Casanare,A,5.4086,-71.8694,YOLANDA CAMACHO V.,MARIA A. PACHECO OCHOA,43,15,2000,656," 4895,000",2011-09-06,2014-09-09,1A,Privado,0,85,85225,2015,2015-01-01,2015-12-31,N
560,ACP,ACP,ACAPULCO,Nunchía,Casanare,A,5.4086,-71.8694,YOLANDA CAMACHO V.,MARIA A. PACHECO OCHOA,10,23,2000,656," 4895,000",2011-09-06,2014-09-09,1A,Público,0,85,85225,2016,2016-01-01,2100-12-31,S
561,ACR,ACR,ARARACUARA,Solano,Caquetá,R,-0.6008,-72.3981,GOBERNACION,GOBERNACION,777,43,27000,800,"   31,000",1958-02-05,,3C,Privado,2878,18,18756,2014,2009-01-01,2014-12-31,N
562,ACR,ACR,ARARACUARA,Solano,Caquetá,R,-0.6008,-72.3981,GOBERNACION,GOBERNACION,503,86,27000,800,"   31,000",1958-02-05,,3C,Fumigación,3646,18,18756,2015,2015-01-01,2015-12-31,N
563,ACR,ACR,ARARACUARA,Solano,Caquetá,R,-0.6008,-72.3981,GOBERNACION,GOBERNACION,312,111,27000,800,"   31,000",1958-02-05,,3C,Público,4387,18,18756,2016,2016-01-01,2100-12-31,S
564,ADZ,ADZ,GUSTAVO ROJAS PINILLA,San Andrés,San Andrés islas,I,12.5837,-81.7113,AEROCIVIL,AEROCIVIL,4341,24,,18,"  352,000",1968-05-17,,4D,Público,15001,88,88001,2014,2009-01-01,2014-12-31,N
565,ADZ,ADZ,GUSTAVO ROJAS PINILLA,San Andrés,San Andrés islas,I,12.5837,-81.7113,AEROCIVIL,AEROCIVIL,6370,16,,18,"  352,000",1968-05-17,,4D,Público,3918,88,88001,2015,2015-01-01,2015-12-31,N
566,ADZ,ADZ,GUSTAVO ROJAS PINILLA,San Andrés,San Andrés islas,I,12.5837,-81.7113,AEROCIVIL,AEROCIVIL,12279,4,,18,"  352,000",1968-05-17,,4D,Fumigación,2347,88,88001,2016,2016-01-01,2100-12-31,S
567,AER,AER,AEROFLANDES - C.A.,Flandes,Tolima,A,4.2171,-74.8454,AEROFLANDES,CLUB.ULTR-LA LIBELULA,417,17,500,1049," 1211,000",2013-03-20,2016-04-10,UL,Fumigación,0,73,73275,2014,2009-01-01,2014-12-31,N
568,AER,AER,AEROFLANDES - C.A.,Flandes,Tolima,A,4.2171,-74.8454,AEROFLANDES,CLUB.ULTR-LA LIBELULA,526,29,500,1049," 1211,000",2013-03-20,2016-04-10,UL,Público,0,73,73275,2015,2015-01-01,2015-12-31,N
569,AER,AER,AEROFLANDES - C.A.,Flandes,Tolima,A,4.2171,-74.8454,AEROFLANDES,CLUB.ULTR-LA LIBELULA,726,54,500,1049," 1211,000",2013-03-20,2016-04-10,UL,Público,0,73,73275,2016,2016-01-01,2100-12-31,S
570,AFI,AFI,EL RIO,Amalfi,Antioquia,A,6.8954,-75.0475,AEROCIVIL,AEROCIVIL,1864,26,3500,4831,"  551,000",1968-10-07,,2A,Privado,214,5,5031,2014,2009-01-01,2014-12-31,N
571,AFI,AFI,EL RIO,Amalfi,Antioquia,A,6.8954,-75.0475,AEROCIVIL,AEROCIVIL,3643,35,3500,4831,"  551,000",1968-10-07,,2A,Privado,125,5,5031,2015,2015-01-01,2015-12-31,N
572,AFI,AFI,EL RIO,Amalfi,Antioquia,A,6.8954,-75.0475,AEROCIVIL,AEROCIVIL,5058,67,3500,4831,"  551,000",1968-10-07,,2A,Fumigación,88,5,5031,2016,2016-01-01,2100-12-31,S
573,AGB,AGB,AGUA BLANCA,Espinal,Tolima,A,4.1839,-74.8931,FARCA S.A. - COMODATO,SANIDAD VEGETAL CRUZ,186,3,2000,1095," 7095,000",2013-12-19,,1A,Privado,4,73,73268,2014,2009-01-01,2014-12-31,N
574,AGB,AGB,AGUA BLANCA,Espinal,Tolima,A,4.1839,-74.8931,FARCA S.A. - COMODATO,SANIDAD VEGETAL CRUZ,57,0,2000,1095," 7095,000",2013-12-19,,1A,Público,6,73,73268,2015,2015-01-01,2015-12-31,N
575,AGB,AGB,AGUA BLANCA,Espinal,Tolima,A,4.1839,-74.8931,FARCA S.A. - COMODATO,SANIDAD VEGETAL CRUZ,25,0,2000,1095," 7095,000",2013-12-19,,1A,Público,9,73,73268,2016,2016-01-01,2100-12-31,S
576,AGH,AGH,HACARITAMA,Aguachica,Cesar,A,8.2473,-73.5821,AEROCIVIL,AEROCIVIL,274,8,12202,700," 9248,000",1987-07-27,,2C,Fumigación,1808,20,20011,2014,2009-01-01,2014-12-31,N
577,AGH,AGH,HACARITAMA,Aguachica,Cesar,A,8.2473,-73.5821,AEROCIVIL,AEROCIVIL,84,1,12202,700," 9248,000",1987-07-27,,2C,Aerocivil,2839,20,20011,2015,2015-01-01,2015-12-31,N
578,AGH,AGH,HACARITAMA,Aguachica,Cesar,A,8.2473,-73.5821,AEROCIVIL,AEROCIVIL,8,1,12202,700," 9248,000",1987-07-27,,2C,Fumigación,3352,20,20011,2016,2016-01-01,2100-12-31,S
579,AGI,AGI,EL PARAISO,Aguachica,Cesar,A,8.1258,-73.5806,SOCIEDAD CHARRY NARVAEZ,CELTA LTDA.,576,15,2500,328," 1127,000",2015-05-14,2018-06-11,1A,Privado,6,20,20011,2015,2009-01-01,2015-12-31,N
580,AGI,AGI,EL PARAISO,Aguachica,Cesar,A,8.1258,-73.5806,SOCIEDAD CHARRY NARVAEZ,CELTA LTDA.,550,17,2500,328," 1127,000",2015-05-14,2018-06-11,1A,Aerocivil,6,20,20011,2016,2016-01-01,2100-12-31,S
581,AGJ,AGJ,JAMAICA,Aguazul,Casanare,A,5.0905,-72.4462,VICTOR H-TORRES Z.,AVIOCOL LTDA.,167,16,2000,781," 1054,000",2014-02-28,2017-04-08,1A,Fumigación,2,85,85010,2014,2009-01-01,2014-12-31,N
582,AGJ,AGJ,JAMAICA,Aguazul,Casanare,A,5.0905,-72.4462,VICTOR H-TORRES Z.,AVIOCOL LTDA.,62,28,2000,781," 1054,000",2014-02-28,2017-04-08,1A,Privado,2,85,85010,2015,2015-01-01,2015-12-31,N
583,AGJ,AGJ,JAMAICA,Aguazul,Casanare,A,5.0905,-72.4462,VICTOR H-TORRES Z.,AVIOCOL LTDA.,24,50,2000,781," 1054,000",2014-02-28,2017-04-08,1A,Fumigación,2,85,85010,2016,2016-01-01,2100-12-31,S
584,AGU,AGU,MARIA ANGELICA,Aguazul,Casanare,A,5.0546,-72.4471,GERMAN ERAZO,CELTA LTDA.,285,4,2000,720," 4736,000",2013-09-06,,1A,Aerocivil,2,85,85010,2014,2009-01-01,2014-12-31,N
585,AGU,AGU,MARIA ANGELICA,Aguazul,Casanare,A,5.0546,-72.4471,GERMAN ERAZO,CELTA LTDA.,228,0,2000,720," 4736,000",2013-09-06,,1A,Privado,1,85,85010,2015,2015-01-01,2015-12-31,N
586,AGU,AGU,MARIA ANGELICA,Aguazul,Casanare,A,5.0546,-72.4471,GERMAN ERAZO,CELTA LTDA.,74,0,2000,720," 4736,000",2013-09-06,,1A,Privado,1,85,85010,2016,2016-01-01,2100-12-31,S
587,AGY,AGY,BASE PRINCIPAL CELTA,Aguachica,Cesar,A,8.2002,-73.6313,CIA. EN LABORES TEC Y A,CELTA LTDA.,1179,10,2500,305," 5318,000",2014-10-21,2017-11-12,1A,Público,543,20,20011,2014,2009-01-01,2014-12-31,N
588,AGY,AGY,BASE PRINCIPAL CELTA,Aguachica,Cesar,A,8.2002,-73.6313,CIA. EN LABORES TEC Y A,CELTA LTDA.,1550,7,2500,305," 5318,000",2014-10-21,2017-11-12,1A,Aerocivil,543,20,20011,2015,2015-01-01,2015-12-31,N
589,AGY,AGY,BASE PRINCIPAL CELTA,Aguachica,Cesar,A,8.2002,-73.6313,CIA. EN LABORES TEC Y A,CELTA LTDA.,1603,3,2500,305," 5318,000",2014-10-21,2017-11-12,1A,Público,543,20,20011,2016,2016-01-01,2100-12-31,S
590,ALT,ALT,ALTAMIRA,Orocué,Casanare,A,4.7586,-71.6386,PALMAR DE ALTAMIRA S.A.S.,PALMAR DE ALTAMIRA S.A.A,803,16,5000,492," 6124,000",2014-12-24,,1A,Público,208,85,85230,2014,2009-01-01,2014-12-31,N
591,ALT,ALT,ALTAMIRA,Orocué,Casanare,A,4.7586,-71.6386,PALMAR DE ALTAMIRA S.A.S.,PALMAR DE ALTAMIRA S.A.A,179,23,5000,492," 6124,000",2014-12-24,,1A,Público,208,85,85230,2015,2015-01-01,2015-12-31,N
592,ALT,ALT,ALTAMIRA,Orocué,Casanare,A,4.7586,-71.6386,PALMAR DE ALTAMIRA S.A.S.,PALMAR DE ALTAMIRA S.A.A,50,42,5000,492," 6124,000",2014-12-24,,1A,Público,208,85,85230,2016,2016-01-01,2100-12-31,S
593,ALV,ALV,EL DIAMANTE,Alvarado,Tolima,A,4.5694,-74.9337,ELIAS ACOSTA Y CIA LTDA,CRUZ VERDE,1167,6,2000,1312," 4728,000",2013-09-06,,1A,Público,0,73,73026,2014,2009-01-01,2014-12-31,N
594,ALV,ALV,EL DIAMANTE,Alvarado,Tolima,A,4.5694,-74.9337,ELIAS ACOSTA Y CIA LTDA,CRUZ VERDE,2194,1,2000,1312," 4728,000",2013-09-06,,1A,Aerocivil,0,73,73026,2015,2015-01-01,2015-12-31,N
595,ALV,ALV,EL DIAMANTE,Alvarado,Tolima,A,4.5694,-74.9337,ELIAS ACOSTA Y CIA LTDA,CRUZ VERDE,3695,1,2000,1312," 4728,000",2013-09-06,,1A,Público,0,73,73026,2016,2016-01-01,2100-12-31,S
596,AMA,AMA,LA AMALIA,Ciénaga,Magdalena,A,10.867,-74.1458,ADMINISTRACIONES Y SERVICIOS AEREOS S.A.S.,ASA S.A.S.,648,13,3000,482," 5716,000",2014-11-25,2017-12-02,1A,Aerocivil,0,47,47189,2014,2009-01-01,2014-12-31,N
597,AMA,AMA,LA AMALIA,Ciénaga,Magdalena,A,10.867,-74.1458,ADMINISTRACIONES Y SERVICIOS AEREOS S.A.S.,ASA S.A.S.,76,21,3000,482," 5716,000",2014-11-25,2017-12-02,1A,Privado,0,47,47189,2015,2015-01-01,2015-12-31,N
598,AMA,AMA,LA AMALIA,Ciénaga,Magdalena,A,10.867,-74.1458,ADMINISTRACIONES Y SERVICIOS AEREOS S.A.S.,ASA S.A.S.,62,36,3000,482," 5716,000",2014-11-25,2017-12-02,1A,Fumigación,0,47,47189,2016,2016-01-01,2100-12-31,S
599,AMB,AMB,EL SANTUARIO,Ambalema,Tolima,A,4.9029,-74.7797,HACIENDA ZAPAYAN S.A.,HACIENDA ZAPAYAN S.A.,506,18,2800,830,,2015-06-04,2015-07-04,1A,Público,2,73,73030,2015,2009-01-01,2015-12-31,N
600,AMB,AMB,EL SANTUARIO,Ambalema,Tolima,A,4.9029,-74.7797,HACIENDA ZAPAYAN S.A.,HACIENDA ZAPAYAN S.A.,319,22,2800,830,,2015-06-04,2015-07-04,1A,Aerocivil,2,73,73030,2016,2016-01-01,2100-12-31,S
601,APO,APO,ANTONIO ROLDAN BETANCOURT,Carepa,Antioquia,N,7.8118,-76.7164,AEROCIVIL,EN CONCESION- SOACN(Sociedad Operadora de Aeropuertos Centro Norte,3700,28,,46," 1590,000",1969-06-10,,4C,Público,79531,5,5147,2014,2009-01-01,2014-12-31,N
602,APO,APO,ANTONIO ROLDAN BETANCOURT,Carepa,Antioquia,N,7.8118,-76.7164,AEROCIVIL,EN CONCESION- SOACN(Sociedad Operadora de Aeropuertos Centro Norte,5215,28,,46," 1590,000",1969-06-10,,4C,Público,113821,5,5147,2015,2015-01-01,2015-12-31,N
603,APO,APO,ANTONIO ROLDAN BETANCOURT,Carepa,Antioquia,N,7.8118,-76.7164,AEROCIVIL,EN CONCESION- SOACN(Sociedad Operadora de Aeropuertos Centro Norte,7708,9,,46," 1590,000",1969-06-10,,4C,Público,151067,5,5147,2016,2016-01-01,2100-12-31,S
604,ARG,ARG,ARAGUANEY,Yopal,Casanare,A,5.413,-72.285,SANAR S.A.S,SANAR S.A.S.,250,17,4000,796,"  705,000",2014-02-12,,1A,Privado,10,85,85001,2014,2009-01-01,2014-12-31,N
605,ARG,ARG,ARAGUANEY,Yopal,Casanare,A,5.413,-72.285,SANAR S.A.S,SANAR S.A.S.,219,26,4000,796,"  705,000",2014-02-12,,1A,Aerocivil,10,85,85001,2015,2015-01-01,2015-12-31,N
606,ARG,ARG,ARAGUANEY,Yopal,Casanare,A,5.413,-72.285,SANAR S.A.S,SANAR S.A.S.,49,37,4000,796,"  705,000",2014-02-12,,1A,Público,10,85,85001,2016,2016-01-01,2100-12-31,S
607,ARO,ARO,ARBOLETES,Arboletes,Antioquia,A,8.8394,-76.43,MUNICIPIO,MUNICIPIO,1620,20,6000,13," 4381,000",2002-09-04,,2B,Fumigación,5,5,5051,2014,2009-01-01,2014-12-31,N
608,ARO,ARO,ARBOLETES,Arboletes,Antioquia,A,8.8394,-76.43,MUNICIPIO,MUNICIPIO,3118,37,6000,13," 4381,000",2002-09-04,,2B,Fumigación,5,5,5051,2015,2015-01-01,2015-12-31,N
609,ARO,ARO,ARBOLETES,Arboletes,Antioquia,A,8.8394,-76.43,MUNICIPIO,MUNICIPIO,4705,73,6000,13," 4381,000",2002-09-04,,2B,Público,5,5,5051,2016,2016-01-01,2100-12-31,S
610,ARQ,ARQ,EL TRONCAL,Arauquita,Arauca,A,7.0211,-71.3889,AEROCIVIL,AEROCIVIL,497,21,12202,509," 1073,000",1969-09-15,,2C,Privado,27,81,81065,2014,2009-01-01,2014-12-31,N
611,ARQ,ARQ,EL TRONCAL,Arauquita,Arauca,A,7.0211,-71.3889,AEROCIVIL,AEROCIVIL,408,39,12202,509," 1073,000",1969-09-15,,2C,Público,18,81,81065,2015,2015-01-01,2015-12-31,N
612,ARQ,ARQ,EL TRONCAL,Arauquita,Arauca,A,7.0211,-71.3889,AEROCIVIL,AEROCIVIL,335,57,12202,509," 1073,000",1969-09-15,,2C,Aerocivil,3,81,81065,2016,2016-01-01,2100-12-31,S
613,ATC,ATC,ATACO,Ataco,Tolima,A,3.5837,-75.3891,MUNICIPIO,MUNICIPIO,1420,18,4000,1519,"  156,000",1957-07-23,,2A,Privado,1,73,73067,2014,2009-01-01,2014-12-31,N
614,ATC,ATC,ATACO,Ataco,Tolima,A,3.5837,-75.3891,MUNICIPIO,MUNICIPIO,2170,35,4000,1519,"  156,000",1957-07-23,,2A,Aerocivil,1,73,73067,2015,2015-01-01,2015-12-31,N
615,ATC,ATC,ATACO,Ataco,Tolima,A,3.5837,-75.3891,MUNICIPIO,MUNICIPIO,2607,55,4000,1519,"  156,000",1957-07-23,,2A,Aerocivil,2,73,73067,2016,2016-01-01,2100-12-31,S
616,AUC,AUC,SANTIAGO PEREZ QUIROZ,Arauca,Arauca,N,7.0689,-70.737,AEROCIVIL,AEROCIVIL,1016,19,,418,"  984,000",1987-02-02,,4C,Aerocivil,51148,81,81001,2014,2009-01-01,2014-12-31,N
617,AUC,AUC,SANTIAGO PEREZ QUIROZ,Arauca,Arauca,N,7.0689,-70.737,AEROCIVIL,AEROCIVIL,452,9,,418,"  984,000",1987-02-02,,4C,Fumigación,99886,81,81001,2015,2015-01-01,2015-12-31,N
618,AUC,AUC,SANTIAGO PEREZ QUIROZ,Arauca,Arauca,N,7.0689,-70.737,AEROCIVIL,AEROCIVIL,164,1,,418,"  984,000",1987-02-02,,4C,Público,103835,81,81001,2016,2016-01-01,2100-12-31,S
619,AUR,AUR,EL CORAJE,Ariguaní,Magdalena,A,10.0247,-74.067,CAMAGUEY S.A.,CAMAGUEY S.A.,555,6,4000,282," 7094,000",2013-12-19,,1A,Fumigación,37,47,47058,2014,2009-01-01,2014-12-31,N
620,AUR,AUR,EL CORAJE,Ariguaní,Magdalena,A,10.0247,-74.067,CAMAGUEY S.A.,CAMAGUEY S.A.,249,5,4000,282," 7094,000",2013-12-19,,1A,Privado,72,47,47058,2015,2015-01-01,2015-12-31,N
621,AUR,AUR,EL CORAJE,Ariguaní,Magdalena,A,10.0247,-74.067,CAMAGUEY S.A.,CAMAGUEY S.A.,117,5,4000,282," 7094,000",2013-12-19,,1A,Fumigación,118,47,47058,2016,2016-01-01,2100-12-31,S
622,BAL,BAL,INGENIO RISARALDA,Balboa,Risaralda,A,4.8948,-75.9044,INGENIO RISARALDA,ING.RISARALDA-ASOCAÑA,295,5,500,3034," 2954,000",2013-06-20,2015-08-05,1A,Fumigación,0,66,66075,2014,2009-01-01,2014-12-31,N
623,BAL,BAL,INGENIO RISARALDA,Balboa,Risaralda,A,4.8948,-75.9044,INGENIO RISARALDA,ING.RISARALDA-ASOCAÑA,465,0,500,3034," 2954,000",2013-06-20,2015-08-05,1A,Aerocivil,0,66,66075,2015,2015-01-01,2015-12-31,N
624,BAL,BAL,INGENIO RISARALDA,Balboa,Risaralda,A,4.8948,-75.9044,INGENIO RISARALDA,ING.RISARALDA-ASOCAÑA,794,0,500,3034," 2954,000",2013-06-20,2015-08-05,1A,Aerocivil,0,66,66075,2016,2016-01-01,2100-12-31,S
625,BAN,BAN,BANCO LARGO,Nunchía,Casanare,A,5.4631,-72.0631,JAVIER CHINCHILLA MUNAR,SFA- LTDA,1104,15,2000,692," 7056,000",2012-12-07,,1A,Aerocivil,0,85,85225,2014,2009-01-01,2014-12-31,N
626,BAN,BAN,BANCO LARGO,Nunchía,Casanare,A,5.4631,-72.0631,JAVIER CHINCHILLA MUNAR,SFA- LTDA,1180,16,2000,692," 7056,000",2012-12-07,,1A,Fumigación,0,85,85225,2015,2015-01-01,2015-12-31,N
627,BAN,BAN,BANCO LARGO,Nunchía,Casanare,A,5.4631,-72.0631,JAVIER CHINCHILLA MUNAR,SFA- LTDA,1638,23,2000,692," 7056,000",2012-12-07,,1A,Aerocivil,0,85,85225,2016,2016-01-01,2100-12-31,S
628,BAQ,BAQ,ERNESTO CORTISSOZ,Barranquilla,Atlántico,I,10.8896,-74.7809,AEROCIVIL,GRUPO AEROPORTUARIO DEL CARIBE S.A.S.,3516,75,,98," 1152,000",2015-05-15,,4E,Privado,125956,8,8001,2015,2009-01-01,2015-12-31,N
